Name,Ticker,Sub-Sector
Poly Medicure Ltd,POLYMED,Health Care Equipment & Supplies
Thyrocare Technologies Ltd,THYROCARE,Hospitals & Diagnostic Centres
Caplin Point Laboratories Ltd,CAPLIPOINT,Pharmaceuticals
Wockhardt Ltd,WOCKPHARMA,Pharmaceuticals
SeQuent Scientific Ltd,SEQUENT,Pharmaceuticals
Dishman Carbogen Amcis Ltd,DCAL,Labs & Life Sciences Services
Indoco Remedies Ltd,INDOCO,Pharmaceuticals
Solara Active Pharma Sciences Ltd,SOLARA,Pharmaceuticals
Hikal Ltd,HIKAL,Pharmaceuticals
Unichem Laboratories Ltd,UNICHEMLAB,Pharmaceuticals
Panacea Biotec Ltd,PANACEABIO,Biotechnology
Amrutanjan Health Care Ltd,AMRUTANJAN,Pharmaceuticals
Healthcare Global Enterprises Ltd,HCG,Hospitals & Diagnostic Centres
Hester Biosciences Ltd,HESTERBIO,Biotechnology
Bliss GVS Pharma Ltd,BLISSGVS,Pharmaceuticals
Morepen Laboratories Ltd,MOREPENLAB,Pharmaceuticals
Neuland Laboratories Ltd,NEULANDLAB,Pharmaceuticals
Shalby Ltd,SHALBY,Hospitals & Diagnostic Centres
Gufic Biosciences Ltd,GUFICBIO,Pharmaceuticals
SMS Pharmaceuticals Ltd,SMSPHARMA,Pharmaceuticals
RPG Life Sciences Ltd,RPGLIFE,Pharmaceuticals
Suven Life Sciences Ltd,SUVEN,Pharmaceuticals
Indraprastha Medical Corporation Ltd,INDRAMEDCO,Hospitals & Diagnostic Centres
Nectar Life sciences Ltd,NECLIFE,Pharmaceuticals
Lincoln Pharmaceuticals Ltd,LINCOLN,Pharmaceuticals
Themis Medicare Ltd,THEMISMED,Pharmaceuticals
Zota Health Care Ltd,ZOTA,Pharmaceuticals
Opto Circuits (India) Ltd,OPTOCIRCUI,Health Care Equipment & Supplies
Albert David Ltd,ALBERTDAVD,Pharmaceuticals
IND Swift Laboratories Ltd,INDSWFTLAB,Pharmaceuticals
Vimta Labs Ltd,VIMTALABS,Labs & Life Sciences Services
Lasa Supergenerics Ltd,LASA,Pharmaceuticals
Kopran Ltd,KOPRAN,Pharmaceuticals
Universus Photo Imagings Ltd,UNIVPHOTO,Health Care Equipment & Supplies
Kilitch Drugs (India) Ltd,KILITCH,Pharmaceuticals
Jagson Pal Pharmaceuticals Ltd,JAGSNPHARM,Pharmaceuticals
Mangalam Drugs and Organics Ltd,MANGALAM,Pharmaceuticals
SMS Lifesciences India Ltd,SMSLIFE,Pharmaceuticals
Venus Remedies Ltd,VENUSREM,Pharmaceuticals
Beta Drugs Ltd,BETA,Pharmaceuticals
Brooks Laboratories Ltd,BROOKS,Labs & Life Sciences Services
Sakar Healthcare Ltd,SAKAR,Pharmaceuticals
Wanbury Ltd,WANBURY,Pharmaceuticals
Bal Pharma Ltd,BALPHARMA,Pharmaceuticals
Lyka Labs Ltd,LYKALABS,Pharmaceuticals
Vaishali Pharma Ltd,VAISHALI,Pharmaceuticals
Alpa Laboratories Ltd,ALPA,Pharmaceuticals
Par Drugs and Chemicals Ltd,PAR,Pharmaceuticals
Mohini Health & Hygiene Ltd,MHHL,Health Care Equipment & Supplies
Ortin Laboratories Ltd,ORTINLABSS,Pharmaceuticals
Parabolic Drugs Ltd,PARABDRUGS,Pharmaceuticals
Ind Swift Ltd,INDSWFTLTD,Pharmaceuticals
Ajooni Biotech Ltd,AJOONI,Pharmaceuticals
Syncom Healthcare Ltd,SYNCOM,Pharmaceuticals
Alchemist Ltd,ALCHEM,Pharmaceuticals
Bafna Pharmaceuticals Ltd,BAFNAPH,Pharmaceuticals
